Timestamp_ms,SOC_%,SOH_%,Pack_V,Pack_A,ErrorNum,ErrorCellTemp,Temp1_C,Temp2_C,Temp3_C,Temp4_C,Temp5_C,Temp6_C,Temp7_C,Temp8_C,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Cell9_V,Cell10_V,Cell11_V,Cell12_V,Cell13_V,Cell14_V,Cell15_V,Cell16_V,MaxCharge_V,MaxCharge_A,MaxDischarge_A,MinDischarge_V,Ah,BMS_Temp_C,IO_Status,Balancing_Status_Hex,Contactor_Status
850,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
1750,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
2740,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.440,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
3750,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
4660,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
5650,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
6660,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
7560,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
8550,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
9560,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
10460,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
11460,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.440,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
12470,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
13370,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
14360,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
15370,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
16270,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
17270,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.440,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
18280,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
19180,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
20170,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
21180,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
22080,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
23080,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
24090,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
24990,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
25980,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.477,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
26990,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
27890,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
28880,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
29900,1.0,80.0,17.30,0.72,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
30800,1.0,80.0,17.30,0.72,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
31790,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
32800,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
33700,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
34690,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
35710,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.440,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
36610,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.440,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
37600,1.0,80.0,17.30,0.76,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
38610,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
39510,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
40500,1.0,80.0,17.30,0.76,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
41510,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
42420,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
43410,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
44420,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
45320,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
46310,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
47320,1.0,80.0,17.30,0.76,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
48230,1.0,80.0,17.30,0.76,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
49220,1.0,80.0,17.30,0.72,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
50230,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
51130,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
52120,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.476,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
53130,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
54030,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
55030,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
56040,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
56940,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
57930,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
58940,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
59840,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
60840,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
61850,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
62750,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
63740,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
64750,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
65650,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
66640,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
67660,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
68560,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
69550,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
70560,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
71460,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
72450,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
73470,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
74370,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
75360,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
76370,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
77270,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
78260,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
79270,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
80180,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.475,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
81170,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
82180,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
83080,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
84070,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
85080,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
85990,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
86980,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
87990,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
88890,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
89880,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
90890,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
91790,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
92790,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
93800,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
94700,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
95690,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
96700,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
97600,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
98600,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
99610,1.0,80.0,17.30,0.74,0,0,24,28,0,0,0,0,0,0,3.474,3.439,3.466,3.452,3.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,33,2,0x0000,0
