Timestamp_ms,SOC_%,SOH_%,Pack_V,Pack_A,ErrorNum,ErrorCellTemp,Temp1_C,Temp2_C,Temp3_C,Temp4_C,Temp5_C,Temp6_C,Temp7_C,Temp8_C,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Cell9_V,Cell10_V,Cell11_V,Cell12_V,Cell13_V,Cell14_V,Cell15_V,Cell16_V,MaxCharge_V,MaxCharge_A,MaxDischarge_A,MinDischarge_V,Ah,BMS_Temp_C,IO_Status,Balancing_Status_Hex,Contactor_Status
826870,1.0,80.0,15.85,0.76,0,0,25,28,0,0,0,0,0,0,3.184,3.181,3.134,3.164,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
827860,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.184,3.181,3.134,3.164,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
828880,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.181,3.134,3.164,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
829790,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.181,3.134,3.164,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
830780,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.181,3.133,3.163,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
831790,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.181,3.133,3.163,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
832690,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.181,3.133,3.163,3.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
833680,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.181,3.133,3.163,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
834690,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.180,3.133,3.163,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
835590,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.183,3.180,3.133,3.163,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
836590,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.133,3.163,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
837600,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.133,3.162,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
838500,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.133,3.162,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
839490,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.132,3.162,3.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
840500,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
841400,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
842400,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.182,3.180,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
843410,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.180,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
844310,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.180,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
845300,1.0,80.0,15.84,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
846310,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
847210,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
848200,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
849220,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
850120,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.132,3.162,3.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
851110,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,29,6,0x0000,0
852120,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
853020,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
854010,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.179,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
855030,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.178,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
855930,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.181,3.178,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
856920,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
857930,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
858820,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
859820,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
860830,1.0,80.0,15.83,0.76,0,0,25,28,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
861740,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
862730,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.131,3.161,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
863740,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.130,3.161,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
864640,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.130,3.161,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
865630,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
866640,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
867550,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.180,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
868540,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
869550,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
870450,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
871450,1.0,80.0,15.83,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.178,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
872450,1.0,80.0,15.82,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.177,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
873350,1.0,80.0,15.82,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.177,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
874350,1.0,80.0,15.82,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.177,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
875370,1.0,80.0,15.82,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.177,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
876270,1.0,80.0,15.82,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.177,3.130,3.160,3.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
877260,1.0,80.0,15.82,0.76,0,0,25,27,0,0,0,0,0,0,3.179,3.177,3.129,3.160,3.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
878270,1.0,80.0,15.86,0.76,0,0,25,27,0,0,0,0,0,0,3.185,3.182,3.145,3.169,3.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
879170,1.0,80.0,15.86,0.76,0,0,25,27,0,0,0,0,0,0,3.185,3.182,3.145,3.169,3.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.6,52.5,0.0,14.9,164,28,6,0x0000,0
880170,1.0,80.0,15.95,0.76,0,0,25,27,0,0,0,0,0,0,3.196,3.193,3.176,3.189,3.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.7,52.5,0.0,14.9,164,28,6,0x0000,0
881180,1.0,80.0,15.97,0.76,0,0,25,27,0,0,0,0,0,0,3.197,3.195,3.178,3.199,3.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.7,52.5,0.0,14.9,164,28,6,0x0000,0
882080,1.0,80.0,15.97,0.76,0,0,25,27,0,0,0,0,0,0,3.197,3.195,3.178,3.199,3.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.7,52.5,0.0,14.9,164,28,6,0x0000,0
883070,1.0,80.0,16.01,0.76,0,0,25,27,0,0,0,0,0,0,3.205,3.201,3.196,3.202,3.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
884090,1.0,80.0,16.01,0.76,0,0,25,27,0,0,0,0,0,0,3.206,3.202,3.197,3.203,3.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
884990,1.0,80.0,16.01,0.76,0,0,25,27,0,0,0,0,0,0,3.206,3.202,3.197,3.203,3.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
885970,1.0,80.0,16.02,0.76,0,0,25,27,0,0,0,0,0,0,3.207,3.204,3.199,3.204,3.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
886990,1.0,80.0,16.02,0.76,0,0,25,27,0,0,0,0,0,0,3.208,3.204,3.200,3.205,3.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
887890,1.0,80.0,16.02,0.76,0,0,25,27,0,0,0,0,0,0,3.208,3.204,3.200,3.205,3.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
888880,1.0,80.0,16.03,0.76,0,0,25,27,0,0,0,0,0,0,3.208,3.205,3.201,3.206,3.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
889890,1.0,80.0,16.03,0.76,0,0,25,27,0,0,0,0,0,0,3.209,3.206,3.202,3.206,3.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
890790,1.0,80.0,16.03,0.76,0,0,25,27,0,0,0,0,0,0,3.209,3.206,3.202,3.206,3.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
891780,1.0,80.0,16.03,0.76,0,0,25,27,0,0,0,0,0,0,3.210,3.207,3.202,3.207,3.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
892800,1.0,80.0,16.04,0.76,0,0,25,27,0,0,0,0,0,0,3.210,3.207,3.203,3.207,3.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
893700,1.0,80.0,16.04,0.76,0,0,25,27,0,0,0,0,0,0,3.210,3.207,3.203,3.207,3.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
894690,1.0,80.0,16.04,0.76,0,0,25,27,0,0,0,0,0,0,3.211,3.208,3.204,3.208,3.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
895700,1.0,80.0,16.04,0.76,0,0,25,27,0,0,0,0,0,0,3.211,3.208,3.204,3.209,3.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
896600,1.0,80.0,16.04,0.76,0,0,25,27,0,0,0,0,0,0,3.211,3.208,3.204,3.209,3.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
897590,1.0,80.0,16.04,0.76,0,0,25,27,0,0,0,0,0,0,3.212,3.209,3.205,3.209,3.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
898610,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.212,3.209,3.206,3.210,3.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
899520,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.212,3.209,3.206,3.210,3.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
900510,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.213,3.210,3.206,3.210,3.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
901520,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.213,3.210,3.206,3.210,3.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
902420,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.213,3.210,3.206,3.210,3.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
903410,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.214,3.211,3.207,3.211,3.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
904420,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.214,3.211,3.207,3.211,3.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
905330,1.0,80.0,16.05,0.76,0,0,25,27,0,0,0,0,0,0,3.214,3.211,3.207,3.211,3.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
906320,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.214,3.211,3.208,3.211,3.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
907330,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.215,3.211,3.208,3.212,3.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
908230,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.215,3.211,3.208,3.212,3.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
909220,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.215,3.212,3.208,3.212,3.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
910230,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.215,3.212,3.209,3.212,3.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
911130,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.215,3.212,3.209,3.212,3.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
912130,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.215,3.212,3.209,3.213,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
913140,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.216,3.213,3.209,3.213,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
914040,1.0,80.0,16.06,0.76,0,0,25,27,0,0,0,0,0,0,3.216,3.213,3.209,3.213,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
915030,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.216,3.213,3.210,3.213,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
916040,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.216,3.213,3.210,3.213,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
916940,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.216,3.213,3.210,3.213,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
917940,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.216,3.213,3.210,3.214,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
918950,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.210,3.214,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
919850,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.210,3.214,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
920840,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.211,3.214,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
921850,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.211,3.214,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
922750,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.211,3.214,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
923740,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.211,3.215,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
924760,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.211,3.215,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
925660,1.0,80.0,16.07,0.76,0,0,25,27,0,0,0,0,0,0,3.217,3.214,3.211,3.215,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.8,52.5,0.0,14.9,164,28,6,0x0000,0
